cohortDefinitionId,analysisId,conceptId,name,n,pct,timeWindow,database
1,202,376395,Mononeuritis multiplex,11,0.00272749814034217,365_0,synpuf
1,202,40482859,Malignant carcinoid tumor,17,0.00421522439871063,365_0,synpuf
1,202,80496,Schmorl's nodes,92,0.02281180262831639,365_0,synpuf
1,202,432743,"Open fracture of base of skull with subarachnoid, subdural AND/OR extradural hemorrhage",1,2.479543763947434e-4,365_0,synpuf
1,202,432625,Expulsive choroidal hemorrhage,2,4.959087527894868e-4,365_0,synpuf
1,202,437557,Eczematous dermatitis of eyelid,4,9.918175055789735e-4,365_0,synpuf
1,202,436100,Narcolepsy,10,0.00247954376394743,365_0,synpuf
1,202,31598,Hypertrophy of tonsils AND adenoids,3,7.438631291842301e-4,365_0,synpuf
1,202,133737,Acute thyroiditis,21,0.00520704190428961,365_0,synpuf
1,202,440268,Toxic effect of carbon monoxide,1,2.479543763947434e-4,365_0,synpuf
1,202,140020,Viral exanthem,3,7.438631291842301e-4,365_0,synpuf
1,202,22666,Vomiting after gastrointestinal tract surgery,2,4.959087527894868e-4,365_0,synpuf
1,202,438536,Congenital anomaly of jaw,2,4.959087527894868e-4,365_0,synpuf
1,202,433064,Superficial injury of shoulder and upper arm,2,4.959087527894868e-4,365_0,synpuf
1,202,4314161,"Migraine without aura, not refractory",4,9.918175055789735e-4,365_0,synpuf
1,202,26052,Primary malignant neoplasm of larynx,18,0.00446317877510538,365_0,synpuf
1,202,79914,Polydactyly of toes,1,2.479543763947434e-4,365_0,synpuf
1,202,4236905,Thrombosis of arteries of lower extremity,33,0.00818249442102653,365_0,synpuf
1,202,201211,Herpetic vulvovaginitis,2,4.959087527894868e-4,365_0,synpuf
1,202,440371,Disorder of immune function,4,9.918175055789735e-4,365_0,synpuf
1,202,433762,Disseminated chorioretinitis,3,7.438631291842301e-4,365_0,synpuf
1,202,199067,Female pelvic inflammatory disease,5,0.00123977188197371,365_0,synpuf
1,202,141933,Alopecia areata,20,0.00495908752789486,365_0,synpuf
1,202,4117518,Impulsive character,4,9.918175055789735e-4,365_0,synpuf
1,202,435543,Primary angle-closure glaucoma,16,0.00396727002231589,365_0,synpuf
1,202,433891,Open traumatic dislocation of foot,2,4.959087527894868e-4,365_0,synpuf
1,202,436635,Primary malignant neoplasm of sigmoid colon,30,0.0074386312918423,365_0,synpuf
1,202,200215,Abdominal rigidity,10,0.00247954376394743,365_0,synpuf
1,202,196455,Hepatorenal syndrome,21,0.00520704190428961,365_0,synpuf
1,202,40479583,Iatrogenic pneumothorax,12,0.00297545251673692,365_0,synpuf
1,202,4215568,Sensory disturbance in limb,5,0.00123977188197371,365_0,synpuf
1,202,441103,Juvenile osteochondritis,24,0.00595090503347384,365_0,synpuf
1,202,432611,Explosive personality disorder,6,0.00148772625836846,365_0,synpuf
1,202,377298,Chronic otitis externa,18,0.00446317877510538,365_0,synpuf
1,202,135768,Acute monocytic leukemia,2,4.959087527894868e-4,365_0,synpuf
1,202,440865,Closed fracture of epiphysis of femur,14,0.0034713612695264,365_0,synpuf
1,202,40479575,Dysphasia as late effect of cerebrovascular disease,14,0.0034713612695264,365_0,synpuf
1,202,194593,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,3,7.438631291842301e-4,365_0,synpuf
1,202,200338,Nodular lymphoma of intra-abdominal lymph nodes,3,7.438631291842301e-4,365_0,synpuf
1,202,198991,Benign neoplasm of peritoneum and retroperitoneum,7,0.0017356806347632,365_0,synpuf
1,202,432789,Opioid analgesic adverse reaction,3,7.438631291842301e-4,365_0,synpuf
1,202,373488,Partial oculomotor nerve palsy,6,0.00148772625836846,365_0,synpuf
1,202,443377,Antiallergenic drug poisoning,1,2.479543763947434e-4,365_0,synpuf
1,202,433531,Polyp of vulva,1,2.479543763947434e-4,365_0,synpuf
1,202,315293,Acute idiopathic pericarditis,6,0.00148772625836846,365_0,synpuf
1,202,81623,Atrophy of breast,11,0.00272749814034217,365_0,synpuf
1,202,74719,Ulcer of foot,322,0.07984130919910737,365_0,synpuf
1,202,200836,Congenital anomaly of gastrointestinal tract,3,7.438631291842301e-4,365_0,synpuf
1,202,374940,Blepharophimosis syndrome,1,2.479543763947434e-4,365_0,synpuf
1,202,4114480,"Oral cavity, dental and salivary finding",4,9.918175055789735e-4,365_0,synpuf
1,202,138347,Alastrim,1,2.479543763947434e-4,365_0,synpuf
1,202,40486631,Sepsis due to anaerobic bacteria,8,0.00198363501115794,365_0,synpuf
1,202,137652,Specific bursitis often of occupational origin,17,0.00421522439871063,365_0,synpuf
1,202,432672,Fissure of nipple,12,0.00297545251673692,365_0,synpuf
1,202,40483183,Idiopathic hypersomnia associated with long sleep time,6,0.00148772625836846,365_0,synpuf
1,202,433783,Pulmonary artery aneurysm,16,0.00396727002231589,365_0,synpuf
1,202,432262,Primary malignant neoplasm of trachea,1,2.479543763947434e-4,365_0,synpuf
1,202,40481969,Infection of bone of hand,3,7.438631291842301e-4,365_0,synpuf
1,202,441838,Personality disorder,40,0.00991817505578973,365_0,synpuf
1,202,440878,Open wound of jaw without complication,2,4.959087527894868e-4,365_0,synpuf
1,202,140357,Neoplasm of uncertain behavior of endocrine gland,13,0.00322340689313166,365_0,synpuf
1,202,140821,Spasm,263,0.06521200099181751,365_0,synpuf
1,202,381007,not further specified,1,2.479543763947434e-4,365_0,synpuf
1,202,78514,Pathological dislocation of hand,11,0.00272749814034217,365_0,synpuf
1,202,4197477,"Localized, primary osteoarthritis of elbow",19,0.00471113315150012,365_0,synpuf
1,202,4101989,Closed fracture of shaft of bone of forearm,2,4.959087527894868e-4,365_0,synpuf
1,202,134380,Erythromelalgia,16,0.00396727002231589,365_0,synpuf
1,202,373472,Pigmentary retinal dystrophy,9,0.00223158938755269,365_0,synpuf
1,202,442146,"Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck",1,2.479543763947434e-4,365_0,synpuf
1,202,195012,Intermenstrual bleeding - irregular,11,0.00272749814034217,365_0,synpuf
1,202,137909,Disorder of periapical tissues of tooth,2,4.959087527894868e-4,365_0,synpuf
1,202,201620,Kidney stone,189,0.0468633771386065,365_0,synpuf
1,202,433612,Closed fracture of upper end of fibula,5,0.00123977188197371,365_0,synpuf
1,202,438970,Disease due to West Nile virus,2,4.959087527894868e-4,365_0,synpuf
1,202,132659,Acute apical periodontitis of pulpal origin,3,7.438631291842301e-4,365_0,synpuf
1,202,140064,Myelosclerosis with myeloid metaplasia,10,0.00247954376394743,365_0,synpuf
1,202,438884,Fracture of upper end of lower leg,8,0.00198363501115794,365_0,synpuf
1,202,201045,Thrombosed external hemorrhoids,5,0.00123977188197371,365_0,synpuf
1,202,375239,Degenerative brain disorder,92,0.02281180262831639,365_0,synpuf
1,202,197332,Incomplete uterovaginal prolapse,9,0.00223158938755269,365_0,synpuf
1,202,434857,Coxsackie meningitis,1,2.479543763947434e-4,365_0,synpuf
1,202,441961,Congenital pelviureteric junction obstruction,1,2.479543763947434e-4,365_0,synpuf
1,202,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,7,0.0017356806347632,365_0,synpuf
1,202,374941,Retained foreign body of eyelid,1,2.479543763947434e-4,365_0,synpuf
1,202,40479241,Chondrocalcinosis of wrist joint,5,0.00123977188197371,365_0,synpuf
1,202,375823,Hypoplasia of the optic nerve,2,4.959087527894868e-4,365_0,synpuf
1,202,374636,Retained magnetic foreign body in iris AND/OR ciliary body,2,4.959087527894868e-4,365_0,synpuf
1,202,438430,Squamous blepharitis,18,0.00446317877510538,365_0,synpuf
1,202,200656,Echinococcus granulosus infection of liver,1,2.479543763947434e-4,365_0,synpuf
1,202,434789,Subarachnoid hemorrhage following injury without open intracranial wound AND with brief loss of consciousness,1,2.479543763947434e-4,365_0,synpuf
1,202,80229,Open fracture of one rib,7,0.0017356806347632,365_0,synpuf
1,202,74322,Benign neoplasm of scrotum,6,0.00148772625836846,365_0,synpuf
1,202,43531054,Disorder of pelvis,6,0.00148772625836846,365_0,synpuf
1,202,200662,Lymphosarcoma,5,0.00123977188197371,365_0,synpuf
1,202,374023,Epilepsia partialis continua,35,0.00867840317381601,365_0,synpuf
1,202,44783163,Pressure ulcer of lower back,116,0.02876270766179023,365_0,synpuf
1,202,76273,Open wound of shoulder region without complication,6,0.00148772625836846,365_0,synpuf
1,202,439723,Disease due to Poxviridae,3,7.438631291842301e-4,365_0,synpuf
1,202,73575,Deformity of toe,22,0.00545499628068435,365_0,synpuf
1,202,4299535,Pregnant,6,0.00148772625836846,365_0,synpuf
1,202,441604,Acute appendicitis without peritonitis,7,0.0017356806347632,365_0,synpuf
1,202,192818,Tuberculosis of male genital organs,1,2.479543763947434e-4,365_0,synpuf
1,202,440987,Drug-induced hallucinosis,1,2.479543763947434e-4,365_0,synpuf
1,202,198334,Enteric campylobacteriosis,1,2.479543763947434e-4,365_0,synpuf
1,202,315505,Benign neoplasm of lymph node,8,0.00198363501115794,365_0,synpuf
1,202,437540,Central retinal artery occlusion,15,0.00371931564592115,365_0,synpuf
1,202,201616,Urethral instability,1,2.479543763947434e-4,365_0,synpuf
1,202,375548,Abnormal dark adaptation curve,1,2.479543763947434e-4,365_0,synpuf
1,202,437397,"Open fracture of mandible, condylar process",1,2.479543763947434e-4,365_0,synpuf
1,202,140654,Deep seated dermatophytosis,14,0.0034713612695264,365_0,synpuf
1,202,4092077,Malignant neoplasm of specified parts of peritoneum,1,2.479543763947434e-4,365_0,synpuf
1,202,443562,Closed dislocation of radiocarpal joint,2,4.959087527894868e-4,365_0,synpuf
1,202,442793,Complication due to diabetes mellitus,83,0.0205802132407637,365_0,synpuf
1,202,196931,Neoplasm of digestive tract,32,0.00793454004463178,365_0,synpuf
1,202,436426,Malleus mobility reduced,3,7.438631291842301e-4,365_0,synpuf
1,202,441950,Common arterial trunk,1,2.479543763947434e-4,365_0,synpuf
1,202,441701,Sprain of hip,32,0.00793454004463178,365_0,synpuf
1,202,440104,Atrophic iris,1,2.479543763947434e-4,365_0,synpuf
1,202,201810,Lymphosarcoma of intrapelvic lymph nodes,1,2.479543763947434e-4,365_0,synpuf
1,202,78232,Shoulder joint pain,524,0.12992809323084553,365_0,synpuf
1,202,434614,Disorder of iron metabolism,37,0.0091743119266055,365_0,synpuf
1,202,443211,Benign prostatic hypertrophy with outflow obstruction,268,0.06645177287379123,365_0,synpuf
1,202,78609,Crushing injury of upper limb,1,2.479543763947434e-4,365_0,synpuf
1,202,438664,Accidental poisoning by hormones and synthetic substitutes,2,4.959087527894868e-4,365_0,synpuf
1,202,442780,Deep third degree burn of two OR more fingers including thumb,1,2.479543763947434e-4,365_0,synpuf
1,202,133974,Overlapping malignant neoplasm of skin,27,0.00669476816265807,365_0,synpuf
1,202,4148476,Brachymetatarsia,1,2.479543763947434e-4,365_0,synpuf
1,202,141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,2,4.959087527894868e-4,365_0,synpuf
1,202,140487,Dermatitis herpetiformis,5,0.00123977188197371,365_0,synpuf
1,202,376698,Internuclear ophthalmoplegia,2,4.959087527894868e-4,365_0,synpuf
1,202,40478938,Infection by Bacteroides fragilis,1,2.479543763947434e-4,365_0,synpuf
1,202,378756,Conjunctival hemorrhage,24,0.00595090503347384,365_0,synpuf
1,202,437240,Carcinoma in situ of skin of upper limb and shoulder,32,0.00793454004463178,365_0,synpuf
1,202,201909,Female infertility,1,2.479543763947434e-4,365_0,synpuf
1,202,433168,Iron deficiency anemia secondary to inadequate dietary iron intake,74,0.01834862385321101,365_0,synpuf
1,202,380727,Transient refractive change,2,4.959087527894868e-4,365_0,synpuf
1,202,194964,Aneurysm of splenic artery,4,9.918175055789735e-4,365_0,synpuf
1,202,432237,Cowpox,2,4.959087527894868e-4,365_0,synpuf
1,202,439871,Hemospermia,4,9.918175055789735e-4,365_0,synpuf
1,202,257908,Pneumonia due to anaerobic bacteria,7,0.0017356806347632,365_0,synpuf
1,202,40491523,Sepsis due to herpes simplex,9,0.00223158938755269,365_0,synpuf
1,202,4168222,"Intra-abdominal and pelvic swelling, mass and lump",69,0.01710885197123729,365_0,synpuf
1,202,75555,Viral labyrinthitis,14,0.0034713612695264,365_0,synpuf
1,202,254677,Adenoviral pneumonia,18,0.00446317877510538,365_0,synpuf
1,202,40480066,Incomplete tetraplegia due to spinal cord lesion at C1-C4 level,4,9.918175055789735e-4,365_0,synpuf
1,202,439691,Adolescent emancipation disorder,11,0.00272749814034217,365_0,synpuf
1,202,372604,Movement disorder,24,0.00595090503347384,365_0,synpuf
1,202,132834,White piedra,16,0.00396727002231589,365_0,synpuf
1,202,435419,Poisoning by yellow fever vaccine,1,2.479543763947434e-4,365_0,synpuf
1,202,76508,Infective myositis,15,0.00371931564592115,365_0,synpuf
1,202,4167696,Estrogen receptor positive tumor,20,0.00495908752789486,365_0,synpuf
1,202,441153,Closed supracondylar fracture of femur,4,9.918175055789735e-4,365_0,synpuf
1,202,436348,Primary malignant neoplasm of anal canal,8,0.00198363501115794,365_0,synpuf
1,202,197145,Open wound of pelvic region without complication,3,7.438631291842301e-4,365_0,synpuf
1,202,381575,Disorder of external ear,6,0.00148772625836846,365_0,synpuf
1,202,381020,Conjunctival concretion,2,4.959087527894868e-4,365_0,synpuf
1,202,4069182,Ebstein's anomaly,1,2.479543763947434e-4,365_0,synpuf
1,202,443582,Arthropathy of joint of hand,18,0.00446317877510538,365_0,synpuf
1,202,76611,Injury of shoulder region,38,0.00942226630300024,365_0,synpuf
1,202,200659,Reticulosarcoma of intra-abdominal lymph nodes,1,2.479543763947434e-4,365_0,synpuf
1,202,319728,Coxsackie myocarditis,3,7.438631291842301e-4,365_0,synpuf
1,202,436430,Nontraumatic extradural hemorrhage,19,0.00471113315150012,365_0,synpuf
1,202,76777,Arthropathy associated with infection,1,2.479543763947434e-4,365_0,synpuf
1,202,25698,Complication of transplanted pancreas,4,9.918175055789735e-4,365_0,synpuf
1,202,43530646,Post vaccination fever,1,2.479543763947434e-4,365_0,synpuf
1,202,373732,Carcinoma in situ of eye,1,2.479543763947434e-4,365_0,synpuf
1,202,375913,Congenital abnormality of external ear,1,2.479543763947434e-4,365_0,synpuf
1,202,437897,Acute rheumatic endocarditis,3,7.438631291842301e-4,365_0,synpuf
1,202,439276,Uncomplicated arteriosclerotic dementia,67,0.0166129432184478,365_0,synpuf
1,202,132321,Xeroderma of eyelid,1,2.479543763947434e-4,365_0,synpuf
1,202,374930,profound impairment of both eyes,4,9.918175055789735e-4,365_0,synpuf
1,202,439981,Wound dehiscence,1,2.479543763947434e-4,365_0,synpuf
1,202,375264,normal vision,1,2.479543763947434e-4,365_0,synpuf
1,202,81149,"Open traumatic dislocation elbow joint, posterior",2,4.959087527894868e-4,365_0,synpuf
1,202,196259,Injury of gastrointestinal tract without open wound into abdominal cavity,1,2.479543763947434e-4,365_0,synpuf
1,202,439245,"Mixed bipolar affective disorder, in full remission",22,0.00545499628068435,365_0,synpuf
1,202,40480603,Acute systolic heart failure,84,0.02082816761715844,365_0,synpuf
1,202,81383,Villonodular synovitis of the shoulder region,8,0.00198363501115794,365_0,synpuf
1,202,372607,Alcohol hallucinosis,5,0.00123977188197371,365_0,synpuf
1,202,441032,Episcleritis periodica fugax,2,4.959087527894868e-4,365_0,synpuf
1,202,439133,Congenital anomaly of blood vessel of upper limb,4,9.918175055789735e-4,365_0,synpuf
1,202,4291005,Viral hepatitis,4,9.918175055789735e-4,365_0,synpuf
1,202,376422,Mucopurulent conjunctivitis,12,0.00297545251673692,365_0,synpuf
1,202,22274,Neoplasm of uncertain behavior of larynx,5,0.00123977188197371,365_0,synpuf
1,202,440238,Closed fracture of metatarsal bone,38,0.00942226630300024,365_0,synpuf
1,202,81151,Sprain of ankle,77,0.01909248698239524,365_0,synpuf
1,202,438576,Open fracture of ulna,2,4.959087527894868e-4,365_0,synpuf
1,202,433694,Disease due to Retroviridae,1,2.479543763947434e-4,365_0,synpuf
1,202,432798,"Mechanical complication of internal orthopedic device, implant AND/OR graft",24,0.00595090503347384,365_0,synpuf
1,202,138056,Subcutaneous emphysema resulting from a procedure,3,7.438631291842301e-4,365_0,synpuf
1,202,75311,Fibrosclerosis of breast,13,0.00322340689313166,365_0,synpuf
1,202,378434,Cholesteatoma of external ear,4,9.918175055789735e-4,365_0,synpuf
1,202,440047,Primary malignant neoplasm of tonsillar pillar,1,2.479543763947434e-4,365_0,synpuf
1,202,136203,Contracture of palmar fascia,22,0.00545499628068435,365_0,synpuf
1,202,442168,Mycosis fungoides of spleen,3,7.438631291842301e-4,365_0,synpuf
1,202,436883,Adverse reaction to hydantoin derivative,2,4.959087527894868e-4,365_0,synpuf
1,202,436389,Cocaine dependence,9,0.00223158938755269,365_0,synpuf
1,202,380407,Chronic infective otitis externa,5,0.00123977188197371,365_0,synpuf
1,202,4100362,Drug-induced personality disorder,2,4.959087527894868e-4,365_0,synpuf
1,202,436947,Disorganized schizophrenia in remission,10,0.00247954376394743,365_0,synpuf
1,202,74775,Open fracture atlas,3,7.438631291842301e-4,365_0,synpuf
1,202,201603,Disorder of teeth AND/OR supporting structures,17,0.00421522439871063,365_0,synpuf
1,202,381574,Exostosis of external ear canal,4,9.918175055789735e-4,365_0,synpuf
1,202,438269,Closed fracture of fifth cervical vertebra,6,0.00148772625836846,365_0,synpuf
1,202,4182555,Fracture of ulna,1,2.479543763947434e-4,365_0,synpuf
1,202,4117413,Pathological dislocation of knee joint,7,0.0017356806347632,365_0,synpuf
1,202,73889,Sprain of distal tibiofibular ligament,7,0.0017356806347632,365_0,synpuf
1,202,26378,Hyperpituitarism,1,2.479543763947434e-4,365_0,synpuf
1,202,379822,Cyst of eyelid,3,7.438631291842301e-4,365_0,synpuf
1,202,316427,Aneurysm of coronary vessels,13,0.00322340689313166,365_0,synpuf
1,202,434323,Disorder of sulfur-bearing amino acid metabolism,14,0.0034713612695264,365_0,synpuf
1,202,440285,Malignant hyperthermia,1,2.479543763947434e-4,365_0,synpuf
1,202,440750,Thrombophlebitis of deep veins of upper extremities,8,0.00198363501115794,365_0,synpuf
1,202,432795,Traumatic AND/OR non-traumatic injury,34,0.00843044879742127,365_0,synpuf
1,202,443428,Torus fracture of radius,3,7.438631291842301e-4,365_0,synpuf
1,202,133510,Rapidly progressive periodontitis,1,2.479543763947434e-4,365_0,synpuf
1,202,4333227,Acute pain due to injury,11,0.00272749814034217,365_0,synpuf
1,202,4345578,Rhabdomyolysis,43,0.01066203818497396,365_0,synpuf
1,202,437860,Choroidal detachment,1,2.479543763947434e-4,365_0,synpuf
1,202,438168,Aneurysm of heart,41,0.01016612943218447,365_0,synpuf
